user_pseudo_id,event_name,event_timestamp
1197937.4582004227,page_view,1605418935883675
1197937.4582004227,begin_checkout,1605418998823976
1197937.4582004227,page_view,1605418811947224
1223041.1311302555,page_view,1605410087396799
1225414.5806669568,page_view,1605432804045270
1240926.1230997947,page_view,1605413433782402
1240926.1230997947,page_view,1605413299054050
1240926.1230997947,page_view,1605413366622269
1257894.3837965914,page_view,1605462547849229
1257894.3837965914,page_view,1605462350436761
1257894.3837965914,page_view,1605462529739564
1262212.4266949570,page_view,1605403865404420
1287286.8344742936,page_view,1605443998171867
1287286.8344742936,page_view,1605444055603096
1287286.8344742936,view_item,1605444086283449
1287286.8344742936,page_view,1605444086283449
1287286.8344742936,page_view,1605444095362143
1287286.8344742936,page_view,1605444014339555
1287286.8344742936,page_view,1605444077594051
1287286.8344742936,page_view,1605444101368955
1287286.8344742936,view_item,1605444055603096
1288301.6119163072,page_view,1605468984093735
1295191.9054371968,page_view,1605425418080024
1302727.4861764210,page_view,1605408207753935
1302727.4861764210,page_view,1605408224793953
1302727.4861764210,view_item,1605408224793953
1315992.6011455898,page_view,1605442937383061
1316040.4600700420,page_view,1605453004667072
1344042.5877601485,page_view,1605433074248494
1344042.5877601485,page_view,1605433140960742
1344042.5877601485,page_view,1605433109156556
1344042.5877601485,page_view,1605433042693064
1344042.5877601485,view_item,1605433109156556
1344042.5877601485,page_view,1605433152356843
1344042.5877601485,page_view,1605433174661213
1344042.5877601485,page_view,1605433049481768
1344042.5877601485,page_view,1605433058814861
1355440.8664314712,page_view,1605434145162754
1355440.8664314712,page_view,1605434132231501
1355440.8664314712,page_view,1605434117119932
1366218.6390962265,page_view,1605456126149039
1367585.6660175274,page_view,1605466143519411
1370065.7202942972,page_view,1605472058003194
1370065.7202942972,page_view,1605472063721631
1370065.7202942972,page_view,1605472046873010
1382700.5866982713,page_view,1605453739738897
1384666.0202554676,page_view,1605435121478116
1384666.0202554676,page_view,1605435293428682
1384666.0202554676,page_view,1605434957877653
1384666.0202554676,page_view,1605435264852464
